"","mode","pre.weight","post.weight","pay.attention.politics","interest.campaigns","voted.primary","primary.vote.choice","already.voted","vote.choice","vote.intention","voted.2016","vote.choice.2016","vote.choice.2012","country.right.track","approve.congress","approve.president","approve.president.covid","therm.biden","therm.trump","therm.dem","therm.rep","ideology7","ideology.biden","ideology.trump","ideology.dem","ideology.rep","vote.duty.choice","party.id","trust.in.people","religion","how.often.religion","age","education","weeks.worked","race","gender","income","know1","know2","know3","know4","knowledge.quiz"
"3436","web",0.301723131227665,0.236694488401191,"Most of the time","Very much interested","Yes",NA,"Yes","Biden",NA,"Yes","Clinton","Obama","No","Approve not strongly","Disapprove strongly","Disapprove strongly",70,0,70,5,"Slightly liberal","Slightly conservative","Extremely conservative","Slightly liberal","Extremely conservative","Mainly duty","Not strong Democrat","Most of the time","Not religious","A few times a year",50,"Less than BA",39,"White, non-Hispanic","Male",15,0,0,1,1,2
"3437","web",1.81336317313152,NA,"Most of the time",NA,"Yes",NA,"No","Biden",NA,NA,"Clinton","Obama","No","Disapprove strongly","Disapprove strongly","Disapprove strongly",100,0,85,40,NA,"Moderate; middle of the road","Moderate; middle of the road","Conservative","Extremely liberal","Mainly duty","Strong Democrat","Most of the time","Other Christian",NA,66,"High school",NA,"Asian/Hawaiian/Pacific-Islander","Male",100,0,0,1,1,2
"3438","web",0.107255557332418,0.0750331806571511,"Always","Very much interested","No",NA,"No","Trump",NA,"Yes","Trump","Romney","No","Disapprove strongly","Approve strongly","Disapprove strongly",0,85,0,40,"Slightly conservative","Liberal","Slightly conservative","Liberal","Moderate; middle of the road","Mainly choice","Independent","Most of the time","Mainline Protestant",NA,80,"Less than BA",NA,"White, non-Hispanic","Male",NA,1,1,1,1,4
"3439","web",0.483119257541027,0.42503053167116,"Always","Very much interested","Yes",NA,"No","Biden",NA,"No",NA,"Obama","No","Disapprove strongly","Disapprove strongly","Disapprove strongly",100,0,85,40,"Slightly liberal","Moderate; middle of the road","Extremely conservative","Moderate; middle of the road","Conservative","Mainly choice","Strong Democrat","About hald the time","Mainline Protestant",NA,58,NA,2,"White, non-Hispanic","Female",150,0,1,0,1,2
"3440","web",0.551046741724731,0.484046771397179,"Most of the time","Very much interested","Yes",NA,"No","Biden",NA,NA,"Clinton","Obama","No","Disapprove strongly","Disapprove strongly","Disapprove strongly",70,0,60,20,"Liberal","Slightly liberal","Conservative","Slightly liberal","Conservative","Mainly choice","Strong Democrat","Some of the time","Not religious",NA,47,"BA",NA,"White, non-Hispanic","Male",70,1,1,1,1,4
"3441","web",1.6574647757509,1.58866622238544,"Some of the time",NA,"No",NA,"No","Biden",NA,"No",NA,NA,"No","Disapprove strongly","Disapprove strongly","Disapprove strongly",85,0,50,50,"Moderate; middle of the road","Extremely liberal","Extremely conservative","Extremely liberal","Extremely conservative","Mainly choice","Strong Democrat","Never","Evangelical Protestant","A few times a year",29,"High school",45,"White, non-Hispanic","Male",35,0,1,0,1,2
"3442","web",0.378424854037115,NA,"Most of the time","Very much interested","Yes",NA,"No","Biden",NA,NA,"Clinton","Obama","No","Disapprove strongly","Disapprove strongly","Disapprove strongly",100,0,85,30,"Liberal","Slightly liberal","Extremely conservative","Slightly liberal","Conservative",NA,"Strong Democrat","About hald the time","Other religion",NA,60,"Less than BA",NA,"White, non-Hispanic","Female",45,1,0,1,1,3
"3443","web",0.883790506577874,0.675202865771798,"Always","Very much interested","No",NA,"No","Trump",NA,NA,"Trump","Romney","Yes","Disapprove strongly","Approve strongly","Approve strongly",11,100,9,99,"Extremely conservative","Extremely conservative","Extremely conservative","Extremely conservative","Extremely conservative",NA,"Strong Republican","Most of the time","Evangelical Protestant","Once or twice a month",74,"BA",NA,"White, non-Hispanic","Male",60,1,1,1,1,4
"3444","web",0.849207119820787,0.705923505554716,"Some of the time",NA,"No",NA,"No","Trump",NA,"Yes","Trump","Romney","Yes",NA,"Approve strongly","Approve strongly",0,90,10,85,NA,NA,NA,NA,NA,NA,"Not strong Republican","About hald the time","Roman Catholic",NA,49,"Less than BA",NA,"White, non-Hispanic","Female",80,0,0,0,1,1
"3445","web",0.571990085171712,0.444697142060942,"Always","Very much interested","Yes",NA,"No","Biden",NA,"Yes","Trump","Obama","No","Disapprove strongly","Disapprove strongly","Disapprove strongly",85,30,75,50,"Moderate; middle of the road","Slightly conservative","Liberal","Slightly conservative","Liberal","Mainly choice","Lean Democrat","About hald the time","Roman Catholic","Almost every week",73,NA,NA,"White, non-Hispanic","Male",110,0,0,1,1,2
"3446","web",0.523502489165334,NA,"Some of the time",NA,"No",NA,"No",NA,NA,"No",NA,NA,"Yes","Dissaprove not strongly","Approve strongly","Approve not strongly",40,70,40,60,"Slightly conservative","Liberal","Liberal","Extremely liberal","Slightly liberal","Mainly choice","Not strong Republican","Most of the time","Other Christian",NA,40,NA,NA,"White, non-Hispanic","Male",250,0,1,0,0,1
"3447","web",0.768534719997494,NA,"About half of the time",NA,"Yes",NA,"No","Trump",NA,NA,"Trump","Romney","Yes","Disapprove strongly","Approve strongly","Approve strongly",15,85,0,70,"Conservative","Extremely liberal","Conservative","Extremely liberal","Conservative",NA,"Strong Republican","Always","Other Christian","Almost every week",52,"BA",NA,"White, non-Hispanic","Male",250,NA,1,1,1,NA
"3448","web",0.142595859815309,0.104868439356261,"Always","Very much interested","No",NA,"No","Trump",NA,NA,"Trump","Romney","No","Disapprove strongly","Approve strongly","Approve strongly",0,100,0,100,"Extremely conservative","Extremely liberal","Extremely conservative","Extremely liberal","Extremely conservative",NA,"Lean Republican","Most of the time","Evangelical Protestant","A few times a year",69,"Less than BA",NA,"White, non-Hispanic","Female",20,0,0,1,1,2
"3449","web",0.437958257912132,0.702152134440002,"Some of the time",NA,"No",NA,"No","Biden",NA,"No",NA,NA,"No","Dissaprove not strongly","Disapprove strongly","Disapprove strongly",60,0,40,15,"Slightly liberal","Liberal","Extremely conservative","Liberal","Conservative",NA,"Not strong Democrat","Most of the time","Other Christian",NA,36,"BA",NA,"Asian/Hawaiian/Pacific-Islander","Female",25,0,0,1,0,1
"3450","web",0.565628208467472,0.507160232413699,"Most of the time",NA,"No",NA,"No","Trump",NA,"Yes","Trump","Obama","Yes","Disapprove strongly","Approve strongly","Approve strongly",40,100,15,85,"Conservative","Liberal","Slightly conservative","Extremely liberal","Slightly conservative","Mainly duty","Lean Republican","About hald the time","Undifferentiated Protestant","Every week",52,NA,NA,"Asian/Hawaiian/Pacific-Islander","Female",100,1,0,1,1,3
"3451","web",0.745411582002358,0.664734596001827,"Most of the time","Very much interested","No",NA,"No","Trump",NA,"Yes","Trump","Obama","No","Disapprove strongly","Approve not strongly","Approve not strongly",25,75,10,90,"Slightly conservative","Liberal","Conservative","Liberal","Conservative",NA,"Not strong Republican","Most of the time","Other Christian","A few times a year",53,"Less than BA",NA,"White, non-Hispanic","Female",NA,1,0,1,1,3
"3452","web",0.140852612760856,0.243649956453185,"Some of the time",NA,"No",NA,"No",NA,NA,NA,NA,NA,"No","Disapprove strongly","Approve strongly","Approve strongly",0,100,0,0,NA,"Extremely conservative","Extremely conservative","Extremely conservative","Extremely liberal","Mainly choice","Independent","Never","Evangelical Protestant",NA,35,"Less than BA",1,"White, non-Hispanic","Female",5,0,0,0,1,1
"3453","web",0.823492315095781,NA,"Some of the time",NA,"No",NA,"No","Other",NA,NA,NA,"Obama","No","Approve not strongly","Disapprove strongly","Disapprove strongly",0,0,50,0,NA,"Extremely liberal","Extremely liberal","Moderate; middle of the road","Extremely liberal","Mainly choice","Lean Democrat","Some of the time","Not religious","Never",27,"High school",NA,"Black, non-Hispanic","Female",5,NA,NA,NA,NA,NA
"3454","web",0.822113151479099,NA,"Most of the time",NA,"Yes",NA,"Yes","Biden",NA,NA,"Clinton","Romney","No","Disapprove strongly","Disapprove strongly","Disapprove strongly",60,15,40,15,"Slightly liberal","Moderate; middle of the road","Conservative","Liberal","Extremely conservative",NA,"Lean Democrat","About hald the time","Not religious",NA,32,"BA",NA,"White, non-Hispanic","Male",125,1,0,1,1,3
"3455","web",1.35483347571249,1.16717307063576,"About half of the time","Very much interested","Yes",NA,"No","Trump",NA,NA,"Trump",NA,"Yes","Disapprove strongly","Approve strongly","Approve strongly",0,100,0,70,"Conservative","Extremely liberal","Conservative","Extremely liberal","Conservative",NA,"Strong Republican","Most of the time","Not religious",NA,41,"BA",NA,"White, non-Hispanic","Female",90,0,0,0,0,0
"3456","web",1.33277728988112,NA,"Always","Very much interested","No",NA,"No","Biden",NA,"Yes","Clinton","Obama","No","Approve strongly","Disapprove strongly","Disapprove strongly",85,0,85,15,NA,"Moderate; middle of the road","Extremely conservative","Moderate; middle of the road","Extremely conservative","Mainly duty","Strong Democrat","About hald the time","Evangelical Protestant",NA,77,NA,NA,"Black, non-Hispanic","Male",50,0,0,1,0,1
"3457","web",0.126983184434062,0.102280350806453,"Some of the time",NA,"Yes",NA,"No","Biden",NA,NA,"Other","Romney","No","Disapprove strongly","Disapprove strongly","Disapprove strongly",65,1,15,15,"Slightly conservative","Liberal","Slightly liberal","Extremely liberal","Liberal",NA,"Independent","Most of the time","Roman Catholic","Every week",50,"Less than BA",NA,"White, non-Hispanic","Male",5,1,0,1,1,3
"3458","web",0.587370448852447,0.530775873388202,"About half of the time",NA,"No",NA,"No","Trump",NA,"Yes","Trump","Obama","No","Dissaprove not strongly","Approve not strongly","Dissaprove not strongly",45,55,25,75,"Slightly conservative","Liberal","Conservative","Liberal","Conservative","Mainly choice","Not strong Republican","Most of the time","Roman Catholic","Once or twice a month",43,NA,36,"White, non-Hispanic","Female",175,0,1,1,1,3
"3459","web",1.19197820775428,1.87891009883999,"About half of the time",NA,"No",NA,"No","Other",NA,NA,NA,"Romney","No","Disapprove strongly","Disapprove strongly","Disapprove strongly",40,40,40,60,"Slightly conservative","Slightly liberal","Extremely conservative","Slightly liberal","Conservative",NA,"Independent","Some of the time","Not religious",NA,NA,"BA",NA,"Native American","Male",NA,0,1,1,1,3
"3460","web",2.268567543488,3.81581803675129,"Some of the time",NA,"No",NA,"No",NA,NA,NA,NA,NA,"Yes","Disapprove strongly","Approve strongly","Approve not strongly",15,70,50,50,"Moderate; middle of the road","Conservative","Liberal","Moderate; middle of the road","Moderate; middle of the road","Mainly choice","Not strong Republican","Most of the time","Roman Catholic","A few times a year",46,"High school",NA,"White, non-Hispanic","Female",60,0,0,0,1,1
"3461","web",1.8829663933657,2.45857278812928,"About half of the time",NA,"No",NA,"No",NA,NA,"No",NA,NA,"Yes","Disapprove strongly","Approve not strongly","Dissaprove not strongly",0,0,0,0,NA,"Moderate; middle of the road","Moderate; middle of the road","Moderate; middle of the road","Moderate; middle of the road","Neither duty or choice","Independent","Never","Not religious",NA,80,"Less than BA",48,"Hispanic","Female",80,1,1,0,1,3
"3462","web",0.868134528225938,0.912036836684352,"Most of the time",NA,"Yes",NA,"No","Biden",NA,"Yes","Clinton","Obama","No","Dissaprove not strongly","Disapprove strongly","Disapprove strongly",75,0,80,15,"Liberal","Slightly liberal","Conservative","Liberal","Conservative",NA,"Not strong Democrat","Most of the time","Not religious",NA,36,"BA",NA,"White, non-Hispanic","Female",250,0,1,1,1,3
"3463","web",1.88620393051323,1.98556522152113,"Always","Very much interested","Yes",NA,"No","Biden",NA,"Yes","Clinton","Obama","No","Disapprove strongly","Disapprove strongly","Disapprove strongly",90,0,55,5,"Slightly liberal","Liberal","Extremely conservative","Slightly liberal","Extremely conservative","Mainly choice","Strong Democrat","Some of the time","Other religion",NA,48,NA,NA,"Multiple races, non-Hispanic","Male",100,1,0,1,1,3
"3464","web",1.02476606213672,1.5487101219331,"Some of the time",NA,"No",NA,"No",NA,NA,NA,NA,NA,"Yes","Approve not strongly","Disapprove strongly","Disapprove strongly",50,0,50,50,"Moderate; middle of the road","Moderate; middle of the road","Extremely liberal","Extremely conservative","Extremely liberal",NA,"Independent","About hald the time","Not religious",NA,29,"Less than BA",NA,"Hispanic","Male",60,0,0,1,1,2
"3465","web",0.297476043917595,0.190156358943823,"Some of the time",NA,"Yes",NA,"No","Biden",NA,NA,"Clinton",NA,"No","Approve not strongly","Disapprove strongly","Disapprove strongly",85,0,85,0,NA,"Liberal","Extremely conservative","Liberal","Extremely conservative","Mainly choice","Strong Democrat","About hald the time","Roman Catholic",NA,66,"High school",NA,"White, non-Hispanic","Male",20,1,0,1,1,3
"3466","web",0.417519448895786,0.320469130519145,"Most of the time","Very much interested","Yes",NA,"No","Biden",NA,"Yes","Clinton","Obama","No",NA,"Disapprove strongly","Disapprove strongly",85,0,85,40,"Liberal","Liberal","Extremely conservative","Liberal","Extremely conservative",NA,"Strong Democrat","Most of the time","Undifferentiated Protestant",NA,69,"BA",9,"White, non-Hispanic","Female",25,0,0,0,0,0
"3467","web",0.279726770997974,0.193303370786225,"Always","Very much interested","Yes",NA,"No","Biden",NA,"Yes","Clinton","Obama","No","Disapprove strongly","Disapprove strongly","Disapprove strongly",70,0,70,30,"Slightly liberal","Moderate; middle of the road","Extremely conservative","Slightly liberal","Conservative",NA,"Lean Democrat","Most of the time","Not religious",NA,80,NA,NA,"White, non-Hispanic","Male",70,1,1,1,1,4
"3468","web",0.339006547628088,NA,"Most of the time",NA,"No",NA,"No",NA,NA,NA,"Trump","Romney","No","Disapprove strongly","Dissaprove not strongly","Dissaprove not strongly",50,60,40,60,"Slightly conservative","Moderate; middle of the road","Extremely conservative","Liberal","Conservative",NA,"Lean Republican","Some of the time","Mainline Protestant",NA,61,"Less than BA",NA,"White, non-Hispanic","Male",25,1,1,1,1,4
"3469","web",0.841812572723266,0.784306163394841,"About half of the time",NA,"No",NA,"No","Biden",NA,"Yes","Trump",NA,"No","Dissaprove not strongly","Disapprove strongly","Disapprove strongly",50,30,30,30,"Moderate; middle of the road","Liberal","Extremely conservative","Liberal","Conservative","Mainly choice","Not strong Republican","Most of the time","Not religious",NA,50,"BA",NA,"Asian/Hawaiian/Pacific-Islander","Female",175,0,0,1,1,2
"3470","web",0.519697967175935,0.579432919863306,"Most of the time","Very much interested","Yes",NA,"No","Biden",NA,NA,"Clinton","Obama","No","Dissaprove not strongly","Disapprove strongly","Disapprove strongly",75,5,75,25,"Liberal","Moderate; middle of the road","Conservative","Moderate; middle of the road","Conservative","Mainly choice","Strong Democrat","Most of the time","Not religious",NA,39,NA,45,"White, non-Hispanic","Male",125,1,1,1,1,4
"3471","web",0.714880822132089,0.622500320657318,"Always",NA,"Yes",NA,"Yes","Biden",NA,"Yes","Clinton","Obama","No","Approve not strongly","Disapprove strongly","Disapprove strongly",70,0,60,0,"Slightly liberal","Moderate; middle of the road","Conservative","Moderate; middle of the road","Conservative","Mainly choice","Strong Democrat","Never","Not religious",NA,29,"BA",NA,"Multiple races, non-Hispanic","Male",80,0,0,1,1,2
"3472","web",0.531812985972612,0.3926886686728,"Most of the time","Very much interested","Yes",NA,"No","Biden",NA,"Yes","Clinton","Obama","No","Disapprove strongly","Disapprove strongly","Disapprove strongly",85,0,70,10,"Slightly liberal","Moderate; middle of the road","Extremely conservative","Slightly liberal","Extremely conservative","Mainly duty","Lean Democrat","Most of the time","Not religious",NA,66,NA,NA,"White, non-Hispanic","Male",75,1,1,1,1,4
