"","Geo_FIPS","Geo_GEOID","Geo_NAME","Geo_QName","Geo_STUSAB","Geo_SUMLEV","Geo_GEOCOMP","Geo_FILEID","Geo_LOGRECNO","Geo_US","Geo_REGION","Geo_DIVISION","Geo_STATECE","Geo_STATE","Geo_COUNTY","Geo_COUSUB","Geo_PLACE","Geo_PLACESE","Geo_TRACT","Geo_BLKGRP","Geo_CONCIT","Geo_AIANHH","Geo_AIANHHFP","Geo_AIHHTLI","Geo_AITSCE","Geo_AITS","Geo_ANRC","Geo_CBSA","Geo_CSA","Geo_METDIV","Geo_MACC","Geo_MEMI","Geo_NECTA","Geo_CNECTA","Geo_NECTADIV","Geo_UA","Geo_UACP","Geo_CDCURR","Geo_SLDU","Geo_SLDL","Geo_VTD","Geo_ZCTA3","Geo_ZCTA5","Geo_SUBMCD","Geo_SDELM","Geo_SDSEC","Geo_SDUNI","Geo_UR","Geo_PCI","Geo_TAZ","Geo_UGA","Geo_BTTR","Geo_BTBG","Geo_PUMA5","Geo_PUMA1","SE_A00001_001","SE_A00002_001","SE_A00002_002","SE_A00002_003","SE_A01001_001","SE_A01001_002","SE_A01001_003","SE_A01001_004","SE_A01001_005","SE_A01001_006","SE_A01001_007","SE_A01001_008","SE_A01001_009","SE_A01001_010","SE_A01001_011","SE_A01001_012","SE_A01001_013","SE_A03001_001","SE_A03001_002","SE_A03001_003","SE_A03001_004","SE_A03001_005","SE_A03001_006","SE_A03001_007","SE_A03001_008","SE_A12001_001","SE_A12001_002","SE_A12001_003","SE_A12001_004","SE_A12001_005","SE_A12001_006","SE_A12001_007","SE_A12001_008","SE_A17005_001","SE_A17005_002","SE_A17005_003","SE_A14006_001","SE_A14028_001","SE_A18009_001","SE_A13003A_001","SE_A13003A_002","SE_A13003A_003","SE_A13003B_001","SE_A13003B_002","SE_A13003B_003","SE_A09005_001","SE_A09005_002","SE_A09005_009","SE_A09005_010","SE_A09005_003","SE_A09005_004","SE_A09005_005","SE_A09005_006","SE_A09005_007","SE_A09005_008","SE_A09003_001","SE_A20001_001","SE_A20001_002","SE_A20001_003","SE_A20001_004","SE_A20001_005"
"1986",37191,"05000US37191","Wayne County","Wayne County, North Carolina","nc",50,0,"ACSSF",108,NA,NA,NA,NA,37,191,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,124002,124002,223.8639,553.916932433664,124002,8338,7884,8491,4896,12288,16509,14515,15720,16039,11308,5976,2038,124002,77498,37855,333,1597,46,2854,3819,82105,13051,25056,27947,11380,3590,567,514,56836,52418,4418,42192,0.4707,750,28880,10211,18669,72822,13612,59210,53724,50644,43264,7380,222,6,53,990,229,1580,22,119941,15791,104150,50900,70469
"1987",37193,"05000US37193","Wilkes County","Wilkes County, North Carolina","nc",50,0,"ACSSF",109,NA,NA,NA,NA,37,193,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,68460,68460,90.73077,754.540070455925,68460,3405,3760,4433,2657,5138,7159,8026,9768,10107,8144,4545,1318,68460,62478,2827,192,419,168,1304,1072,49067,10522,15436,15483,5234,1877,307,208,31051,29252,1799,40829,0.4764,625,13922,4387,9535,39818,7502,32316,28809,27595,24385,3210,18,21,0,187,175,813,25,67660,7484,60176,27783,42116
"1988",37195,"05000US37195","Wilson County","Wilson County, North Carolina","nc",50,0,"ACSSF",110,NA,NA,NA,NA,37,195,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,81336,81336,221.2778,367.574212699055,81336,4825,5533,5283,3372,7071,9714,9487,10821,11421,8092,4126,1591,81336,41594,32094,514,644,1,4520,1969,55252,10880,17631,15920,7689,2494,441,197,38095,35051,3044,42850,0.4681,751,18757,6626,12131,47806,8923,38883,34352,31981,28495,3486,96,50,44,468,1017,696,21,80243,10276,69967,33751,46737
"1989",37197,"05000US37197","Yadkin County","Yadkin County, North Carolina","nc",50,0,"ACSSF",111,NA,NA,NA,NA,37,197,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,37665,37665,112.4523,334.942141816873,37665,1980,2259,2279,1543,2971,3865,4448,5725,5387,4105,2324,779,37665,34511,1421,165,39,26,962,541,26633,5052,9234,9335,2119,700,83,110,16620,15731,889,42876,0.4292,625,7960,2008,5952,22336,3108,19228,15440,14442,12775,1667,7,30,73,118,51,719,26,37387,4569,32818,15114,23110
"1990",37199,"05000US37199","Yancey County","Yancey County, North Carolina","nc",50,0,"ACSSF",112,NA,NA,NA,NA,37,199,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17667,17667,56.51772,312.592200427183,17667,826,825,1022,623,1252,1728,1966,2410,2636,2507,1505,367,17667,16986,129,93,43,6,145,265,13119,2076,4278,4146,1605,734,179,101,7764,7159,605,39888,0.4431,620,3271,818,2453,9943,2016,7927,7072,6458,5907,551,0,0,19,168,148,279,28,17520,2196,15324,7640,10756
"1991",38001,"05000US38001","Adams County","Adams County, North Dakota","nd",50,0,"ACSSF",13,NA,NA,NA,NA,38,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2351,2351,2.380492,987.610765764166,2351,94,134,182,92,160,242,227,303,367,291,164,95,2351,2188,50,28,78,0,0,7,1689,76,567,563,309,95,38,41,1235,1219,16,54875,0.4604,544,502,21,481,1299,129,1170,1206,988,871,117,0,0,22,75,4,117,14,2291,161,2130,578,1921
"1992",38003,"05000US38003","Barnes County","Barnes County, North Dakota","nd",50,0,"ACSSF",14,NA,NA,NA,NA,38,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10836,10836,7.264905,1491.55414156359,10836,536,501,676,372,1125,1105,1112,1412,1704,1198,728,367,10836,10237,261,139,54,21,13,111,7626,653,2150,2745,1423,494,61,100,5988,5830,158,57064,0.448,677,2053,211,1842,6097,730,5367,5670,4974,4408,566,68,0,19,317,23,269,17,10637,629,10008,3262,8758
"1993",38005,"05000US38005","Benson County","Benson County, North Dakota","nd",50,0,"ACSSF",15,NA,NA,NA,NA,38,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6886,6886,4.958797,1388.64314738138,6886,732,661,654,333,591,819,630,725,839,537,284,81,6886,2829,2,3865,8,0,11,171,3915,608,1168,1528,467,115,10,19,2517,2372,145,44313,0.5207,433,2338,1233,1105,3596,1047,2549,2273,1903,1682,221,13,1,7,121,55,173,18,6872,806,6066,3559,3285
"1994",38007,"05000US38007","Billings County","Billings County, North Dakota","nd",50,0,"ACSSF",16,NA,NA,NA,NA,38,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,946,946,0.8234393,1148.84001624718,946,89,77,32,21,42,109,144,111,171,61,51,38,946,873,11,5,0,0,20,37,685,77,219,209,129,29,0,22,519,500,19,92604,0.4494,950,219,24,195,577,47,530,489,353,335,18,9,0,6,45,9,67,25,946,42,904,223,803
"1995",38009,"05000US38009","Bottineau County","Bottineau County, North Dakota","nd",50,0,"ACSSF",17,NA,NA,NA,NA,38,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6589,6589,3.949237,1668.42338420101,6589,364,359,430,213,606,618,698,777,1047,837,419,221,6589,6138,62,232,15,0,39,103,4617,407,1347,1767,874,155,31,36,3419,3288,131,59882,0.4463,674,1328,211,1117,3528,308,3220,3206,2745,2452,293,1,0,10,186,25,239,17,6446,245,6201,2211,5227
"1996",38011,"05000US38011","Bowman County","Bowman County, North Dakota","nd",50,0,"ACSSF",18,NA,NA,NA,NA,38,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3195,3195,2.749807,1161.89973389838,3195,211,283,170,121,257,344,356,306,505,315,230,97,3195,3079,1,37,0,0,44,34,2153,211,660,759,395,108,20,0,1769,1725,44,65063,0.431,555,775,47,728,1762,132,1630,1680,1421,1321,100,5,0,10,88,16,140,16,3131,169,2962,800,2691
"1997",38013,"05000US38013","Burke County","Burke County, North Dakota","nd",50,0,"ACSSF",19,NA,NA,NA,NA,38,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2213,2213,2.005288,1103.58236717699,2213,220,196,198,55,118,334,192,267,293,191,111,38,2213,2097,14,21,0,0,48,33,1426,98,421,589,240,75,0,3,1071,1052,19,74931,0.4247,733,656,58,598,1204,63,1141,1037,887,766,121,0,0,0,87,0,63,24,2211,150,2061,440,1915
"1998",38015,"05000US38015","Burleigh County","Burleigh County, North Dakota","nd",50,0,"ACSSF",20,NA,NA,NA,NA,38,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,93737,93737,57.41852,1632.52203485113,93737,6423,6514,5391,3315,8844,13852,11581,11388,12224,7760,3841,2604,93737,85561,1986,3541,618,49,281,1701,63250,3808,14759,22492,16151,4204,1093,743,52495,51500,995,69719,0.433,851,21153,1746,19407,55675,4672,51003,50473,47278,43208,4070,216,34,151,763,246,1785,17,91712,5083,86629,22525,76192
"1999",38017,"05000US38017","Cass County","Cass County, North Dakota","nd",50,0,"ACSSF",21,NA,NA,NA,NA,38,17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,174202,174202,98.69975,1764.96904232761,174202,12407,11517,9380,5549,25896,30388,22066,18739,18662,10969,5675,2954,174202,152505,8922,1631,5330,45,1121,4648,109453,5990,21590,38753,30597,8431,2287,1805,104601,101585,3016,62031,0.4708,804,38414,4064,34350,112059,12818,99241,100445,92018,83776,8242,925,94,541,2843,556,3468,16,172777,10576,162201,39219,143671
"2000",38019,"05000US38019","Cavalier County","Cavalier County, North Dakota","nd",50,0,"ACSSF",22,NA,NA,NA,NA,38,19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3824,3824,2.568232,1488.96210484373,3824,261,200,224,125,258,332,320,448,626,506,342,182,3824,3638,4,48,0,0,45,89,2756,233,823,1116,481,82,0,21,1946,1921,25,67591,0.4774,547,810,132,678,1971,198,1773,1860,1595,1469,126,0,0,8,109,9,139,15,3724,173,3551,1177,3154
"2001",38021,"05000US38021","Dickey County","Dickey County, North Dakota","nd",50,0,"ACSSF",23,NA,NA,NA,NA,38,21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4970,4970,4.392514,1131.47048403313,4970,279,280,353,232,439,519,516,616,689,509,288,250,4970,4808,57,68,22,0,3,12,3387,335,954,1193,665,135,79,26,2679,2606,73,60918,0.427,630,1140,30,1110,2652,152,2500,2493,2025,1797,228,21,0,3,217,18,209,14,4835,201,4634,1224,4174
"2002",38023,"05000US38023","Divide County","Divide County, North Dakota","nd",50,0,"ACSSF",24,NA,NA,NA,NA,38,23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2369,2369,1.87905,1260.74366985484,2369,116,161,40,80,142,175,249,319,452,334,147,154,2369,2192,26,33,60,0,0,58,1830,107,672,714,312,23,0,2,1183,1175,8,60074,0.5125,830,392,55,337,1325,173,1152,1168,970,864,106,0,0,0,22,3,173,15,2283,174,2109,747,1755
"2003",38025,"05000US38025","Dunn County","Dunn County, North Dakota","nd",50,0,"ACSSF",25,NA,NA,NA,NA,38,25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4387,4387,2.184245,2008.47420760251,4387,302,259,298,200,327,563,441,550,742,385,228,92,4387,3701,68,436,38,9,60,75,3001,296,1049,1026,499,80,26,25,2173,2100,73,70500,0.5215,947,1014,69,945,2614,249,2365,2068,1673,1508,165,8,0,2,153,18,214,22,4331,852,3479,1166,2853
"2004",38027,"05000US38027","Eddy County","Eddy County, North Dakota","nd",50,0,"ACSSF",26,NA,NA,NA,NA,38,27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2313,2313,3.670436,630.170444032945,2313,183,119,105,103,160,239,255,293,322,231,185,118,2313,2038,0,176,0,0,0,99,1643,164,510,570,283,81,27,8,1211,1196,15,51563,0.5029,603,506,107,399,1265,156,1109,1181,928,784,144,0,0,0,153,14,86,15,2239,143,2096,926,1590
"2005",38029,"05000US38029","Emmons County","Emmons County, North Dakota","nd",50,0,"ACSSF",27,NA,NA,NA,NA,38,29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3352,3352,2.220285,1509.71619019084,3352,181,192,174,102,192,249,270,449,549,458,349,187,3352,3222,0,3,34,0,5,88,2511,325,904,868,367,28,9,10,1530,1508,22,51029,0.4556,484,649,20,629,1701,179,1522,1427,1059,982,77,2,0,0,119,0,247,16,3298,175,3123,1206,2727
"2006",38031,"05000US38031","Foster County","Foster County, North Dakota","nd",50,0,"ACSSF",28,NA,NA,NA,NA,38,31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3290,3290,5.177425,635.450987417702,3290,190,166,245,121,235,316,356,410,516,333,235,167,3290,3184,7,42,1,0,0,56,2333,181,661,928,411,130,8,14,1815,1793,22,60613,0.395,591,718,56,662,1829,140,1689,1769,1525,1426,99,4,0,6,101,17,116,13,3208,202,3006,883,2599
"2007",38033,"05000US38033","Golden Valley County","Golden Valley County, North Dakota","nd",50,0,"ACSSF",29,NA,NA,NA,NA,38,33,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1882,1882,1.879166,1001.50826953638,1882,110,93,126,100,158,193,170,233,293,231,97,78,1882,1825,0,26,0,0,0,31,1295,100,321,510,288,65,6,5,1036,1019,17,56087,0.4474,661,383,13,370,1036,62,974,1008,808,717,91,0,2,0,89,0,109,17,1825,191,1634,576,1358
"2008",38035,"05000US38035","Grand Forks County","Grand Forks County, North Dakota","nd",50,0,"ACSSF",30,NA,NA,NA,NA,38,35,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,70400,70400,49.02231,1436.08076021974,70400,4789,3897,3893,1972,14683,11336,6931,6855,7682,4700,2406,1256,70400,60932,2822,1756,1891,110,1211,1678,41166,2117,9566,15263,9388,3134,820,878,39945,38410,1535,51951,0.4814,822,14263,2352,11911,43820,8239,35581,38508,34536,31492,3044,363,100,404,1651,232,1222,14,68409,4575,63834,16537,54846
"2009",38037,"05000US38037","Grant County","Grant County, North Dakota","nd",50,0,"ACSSF",31,NA,NA,NA,NA,38,37,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2380,2380,1.434469,1659.15060610319,2380,140,126,118,97,120,224,207,244,413,353,226,112,2380,2333,1,19,7,1,0,19,1779,157,664,648,230,65,10,5,1160,1132,28,50962,0.5165,525,477,50,427,1206,150,1056,1120,766,694,72,0,0,0,81,11,262,22,2327,117,2210,850,1894
"2010",38039,"05000US38039","Griggs County","Griggs County, North Dakota","nd",50,0,"ACSSF",32,NA,NA,NA,NA,38,39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2266,2266,3.196877,708.816726563984,2266,151,101,108,78,143,223,204,256,348,341,166,147,2266,2160,31,34,0,0,6,35,1685,162,516,570,378,45,0,14,1197,1182,15,52794,0.463,432,438,45,393,1174,83,1091,1153,976,861,115,2,0,2,62,2,109,19,2168,88,2080,767,1806
"2011",38041,"05000US38041","Hettinger County","Hettinger County, North Dakota","nd",50,0,"ACSSF",33,NA,NA,NA,NA,38,41,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2576,2576,2.275174,1132.22128905617,2576,159,188,139,57,141,344,259,300,370,276,229,114,2576,2375,9,82,0,5,41,64,1892,253,668,699,213,41,11,7,1170,1149,21,56761,0.4832,666,543,80,463,1288,103,1185,1139,958,911,47,9,0,0,97,0,75,19,2408,213,2195,880,1813
"2012",38043,"05000US38043","Kidder County","Kidder County, North Dakota","nd",50,0,"ACSSF",34,NA,NA,NA,NA,38,43,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2460,2460,1.820642,1351.1713938443,2460,149,119,140,103,214,263,239,295,455,246,177,60,2460,2392,10,6,5,0,36,11,1735,174,606,645,250,50,4,6,1282,1268,14,57734,0.4679,480,511,53,458,1466,131,1335,1259,1024,766,258,7,1,10,103,6,108,25,2456,348,2108,749,1783
"2013",38045,"05000US38045","LaMoure County","LaMoure County, North Dakota","nd",50,0,"ACSSF",35,NA,NA,NA,NA,38,45,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4100,4100,3.577844,1145.94137115693,4100,186,241,292,135,298,363,370,504,707,470,398,136,4100,3976,22,8,0,0,30,64,2948,470,817,954,525,134,8,40,2063,2053,10,59426,0.4697,529,831,158,673,2234,176,2058,2001,1497,1363,134,0,3,4,204,10,283,17,4027,206,3821,1282,3355
"2014",38047,"05000US38047","Logan County","Logan County, North Dakota","nd",50,0,"ACSSF",36,NA,NA,NA,NA,38,47,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1927,1927,1.940985,992.794641519575,1927,127,94,75,76,126,150,175,203,326,257,218,100,1927,1902,1,5,2,0,2,15,1429,191,516,487,202,21,8,4,1002,993,9,58144,0.4371,628,372,12,360,971,40,931,978,674,588,86,4,0,0,120,3,177,13,1850,38,1812,601,1597
"2015",38049,"05000US38049","McHenry County","McHenry County, North Dakota","nd",50,0,"ACSSF",37,NA,NA,NA,NA,38,49,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5927,5927,3.162808,1873.96742842052,5927,339,455,362,252,361,650,670,795,864,619,396,164,5927,5748,25,62,19,0,12,61,4158,422,1418,1494,685,113,23,3,2972,2923,49,62637,0.4805,568,1385,126,1259,3326,230,3096,2884,2473,2203,270,0,4,1,196,28,182,27,5845,286,5559,1867,4760
"2016",38051,"05000US38051","McIntosh County","McIntosh County, North Dakota","nd",50,0,"ACSSF",38,NA,NA,NA,NA,38,51,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2654,2654,2.722797,974.732917681472,2654,130,125,139,72,160,231,201,333,431,328,300,204,2654,2556,24,20,27,0,0,27,2028,404,602,681,230,66,40,5,1395,1391,4,50739,0.4493,528,459,37,422,1356,76,1280,1386,1094,1016,78,3,7,10,134,14,124,12,2546,95,2451,1080,2093
"2017",38053,"05000US38053","McKenzie County","McKenzie County, North Dakota","nd",50,0,"ACSSF",39,NA,NA,NA,NA,38,53,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12536,12536,4.541235,2760.4823373699,12536,1221,1297,712,588,1115,2113,1470,1434,1454,674,346,112,12536,10404,70,1497,83,0,182,300,7603,625,2191,2800,1450,349,114,74,6641,6393,248,80732,0.4616,1079,3806,777,3029,7557,741,6816,6193,5393,4945,448,44,6,20,149,30,551,17,12443,2086,10357,2327,9136
"2018",38055,"05000US38055","McLean County","McLean County, North Dakota","nd",50,0,"ACSSF",40,NA,NA,NA,NA,38,55,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9608,9608,4.552839,2110.3314455511,9608,553,630,561,320,580,993,1044,1132,1643,1271,620,261,9608,8683,64,690,10,2,38,121,6964,572,2373,2591,1152,228,22,26,4609,4545,64,65648,0.4121,683,2031,199,1832,5369,379,4990,4508,3740,3314,426,21,0,0,243,32,472,24,9438,471,8967,2980,7710
"2019",38057,"05000US38057","Mercer County","Mercer County, North Dakota","nd",50,0,"ACSSF",41,NA,NA,NA,NA,38,57,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8570,8570,8.219262,1042.67266720927,8570,567,445,611,310,597,977,857,1175,1525,822,517,167,8570,8087,76,245,39,0,108,15,6040,443,1635,2655,918,257,89,43,4438,4397,41,79890,0.3883,744,1817,137,1680,5117,359,4758,4311,3903,3541,362,5,0,11,137,31,224,19,8441,1184,7257,2095,6476
"2020",38059,"05000US38059","Morton County","Morton County, North Dakota","nd",50,0,"ACSSF",42,NA,NA,NA,NA,38,59,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30544,30544,15.85732,1926.1768440626,30544,1903,2042,1859,1026,2357,4709,3896,3878,4147,2591,1394,742,30544,28112,139,1232,138,0,347,576,21357,1800,6540,7404,4155,976,348,134,17831,17282,549,67584,0.4587,864,6697,563,6134,18827,1325,17502,17071,15674,14196,1478,14,4,19,250,128,982,21,29970,1658,28312,7373,24655
"2021",38061,"05000US38061","Mountrail County","Mountrail County, North Dakota","nd",50,0,"ACSSF",43,NA,NA,NA,NA,38,61,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10152,10152,5.561867,1825.28628240749,10152,824,824,617,416,1032,1573,1244,1222,1271,683,255,191,10152,6674,118,2810,46,0,195,309,6439,581,2048,2486,1023,225,51,25,4930,4726,204,70678,0.4752,746,2681,346,2335,6334,572,5762,4641,3911,3521,390,38,0,9,280,10,393,17,10082,1607,8475,2002,7380
"2022",38063,"05000US38063","Nelson County","Nelson County, North Dakota","nd",50,0,"ACSSF",44,NA,NA,NA,NA,38,63,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2920,2920,2.974202,981.775816721931,2920,151,154,137,92,183,280,244,346,527,399,244,163,2920,2844,2,6,1,0,41,26,2203,183,681,840,400,80,12,7,1491,1486,5,48798,0.4554,508,531,82,449,1562,143,1419,1450,1231,1129,102,2,0,2,74,59,82,19,2842,232,2610,1062,2180
